backers_count,category,country,creator,currency,disable_communication,goal,is_starrable,staff_pick,state,urls,usd_pledged,location,blurb_length,duration
0,film & video,US,1152700875,USD,False,25000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1152700875/japan-travel-documentary-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1152700875/japan-travel-documentary-film/rewards'}",0.0,"New York, NY",21,29
0,film & video/shorts,SE,1138805716,SEK,False,30000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1138805716/box-101?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1138805716/box-101/rewards'}",0.0,"Helsingborg, Sweden",7,29
4,film & video/comedy,US,378231780,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/378231780/stacy-has-a-thing-for-black-guys?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/378231780/stacy-has-a-thing-for-black-guys/rewards'}",125.0,"Dallas, TX",20,29
0,film & video/shorts,CA,1856922930,CAD,False,8000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1856922930/renegade-a-resistance-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1856922930/renegade-a-resistance-film/rewards'}",0.0,"Toronto, Canada",21,60
13,film & video/drama,US,8426915,USD,False,30000.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/8426915/lingua-franca-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/8426915/lingua-franca-0/rewards'}",860.0,"New York, NY",13,34
10,film & video,US,332735375,USD,False,8000.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/332735375/mudpots?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/332735375/mudpots/rewards'}",408.0,"Niland, CA",9,29
0,film & video/narrative film,GB,558668507,GBP,False,800.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/558668507/emilys-story-a-clubbing-film-unlike-all-others?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/558668507/emilys-story-a-clubbing-film-unlike-all-others/rewards'}",0.0,"Ashby de la Zouch, UK",25,27
1,film & video/action,US,1613526734,USD,False,15000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1613526734/be-apart-of-this-journey-with-me-in-bringing-my-fi?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1613526734/be-apart-of-this-journey-with-me-in-bringing-my-fi/rewards'}",10.0,"New York, NY",23,25
0,film & video/action,JP,1308574848,JPY,False,1200000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1308574848/movie-battle-of-nakaminato-production?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1308574848/movie-battle-of-nakaminato-production/rewards'}",0.0,"Saitama-shi, Japan",23,59
0,film & video/action,CA,1247812353,CAD,False,51758.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1247812353/harrison-lake-heli-skiing?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1247812353/harrison-lake-heli-skiing/rewards'}",0.0,"Vancouver, Canada",18,41
53,film & video/action,DE,1164149262,EUR,False,3600.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1164149262/machiavelli-series?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1164149262/machiavelli-series/rewards'}",4443.90784992,"Magdeburg, Germany",11,30
14,film & video/documentary,MX,1856050052,MXN,False,350000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1856050052/tierra-fracturada?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1856050052/tierra-fracturada/rewards'}",460.01908099999997,"Mexico City, Mexico",17,60
4,film & video/shorts,MX,901236673,MXN,False,6000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/901236673/vitam-et-mortem-short-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/901236673/vitam-et-mortem-short-film/rewards'}",115.647255,"Mexico City, Mexico",24,60
2,film & video/shorts,MX,671288487,MXN,False,120000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/671288487/maquillaje?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/671288487/maquillaje/rewards'}",15.419634,"Acapulco, Mexico",22,60
3,film & video,US,879260153,USD,False,2800.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/879260153/our-short-film-why-us-why-not-is-ready-to-roll-cam?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/879260153/our-short-film-why-us-why-not-is-ready-to-roll-cam/rewards'}",123.0,"New Haven, CT",24,60
0,film & video,US,463941914,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/463941914/the-mindshifter-2?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/463941914/the-mindshifter-2/rewards'}",0.0,"Newark, DE",14,60
43,film & video/shorts,MX,1855463923,MXN,False,100000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/siempredani/siempre-dani?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/siempredani/siempre-dani/rewards'}",5361.1314600000005,"Mexico, Mexico",28,60
8,film & video/animation,US,298013830,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/298013830/eat-sleep-rave-die?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/298013830/eat-sleep-rave-die/rewards'}",335.0,"Newark, DE",19,60
0,film & video/science fiction,BE,26650496,EUR,False,5000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/26650496/terrak?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/26650496/terrak/rewards'}",0.0,"Antwerp, Belgium",20,60
1,film & video,US,723256190,USD,False,2000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/dearatlantas/dear-atlantas?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/dearatlantas/dear-atlantas/rewards'}",5.0,"Missoula, MT",24,60
70,film & video/documentary,LU,160246552,EUR,False,5000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/160246552/grand-h?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/160246552/grand-h/rewards'}",8206.5616602,"Luxembourg City, Luxembourg",17,46
3,film & video/drama,US,1576982574,USD,False,15000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1576982574/pib-dua-tshiab-a-new-beginning?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1576982574/pib-dua-tshiab-a-new-beginning/rewards'}",71.0,"Charlotte, NC",12,60
27,film & video/drama,US,1832991737,USD,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1832991737/a-dance-in-the-dark?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1832991737/a-dance-in-the-dark/rewards'}",1521.0,"Brooklyn, NY",24,60
0,film & video/drama,SE,122480577,SEK,False,100000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/122480577/betraktaren?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/122480577/betraktaren/rewards'}",0.0,"Skåne, Sweden",28,60
3,film & video/animation,US,892905470,USD,False,50.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/892905470/weight-animated-short?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/892905470/weight-animated-short/rewards'}",85.0,"Chicago, IL",15,60
1,film & video/television,US,1099025353,USD,False,100000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/usa-traveler1/travel-america-new-destinations-williston-fl?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/usa-traveler1/travel-america-new-destinations-williston-fl/rewards'}",5.0,"Ocala, FL",22,60
11,film & video/webseries,US,13116276,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/13116276/upgrade-production-of-barbershop-friday?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/13116276/upgrade-production-of-barbershop-friday/rewards'}",267.73,"Herndon, VA",26,60
0,film & video,US,1220176234,USD,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1220176234/larger-than-this?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1220176234/larger-than-this/rewards'}",0.0,"New York, NY",22,60
11,film & video/documentary,AU,1389462293,AUD,False,120000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/discardedlivesmovie/discarded-lives-feature-documentary?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/discardedlivesmovie/discarded-lives-feature-documentary/rewards'}",192.876975,"Brisbane, AU",21,60
0,film & video,US,1040274605,USD,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1040274605/avengers-infinity-war-part-1-early-show-event-scre?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1040274605/avengers-infinity-war-part-1-early-show-event-scre/rewards'}",0.0,"New Hartford, NY",28,60
1,film & video/documentary,US,169281848,USD,False,25000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/raumicio/glass-beach-a-kaleidoscopic-treasure?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/raumicio/glass-beach-a-kaleidoscopic-treasure/rewards'}",5.0,"Mendocino, CA",14,60
2,film & video/narrative film,IT,1983993190,EUR,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1983993190/absence-dengrenage?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1983993190/absence-dengrenage/rewards'}",23.715986800000003,"Italia, Italy",20,60
7,film & video/comedy,US,846980146,USD,False,2100.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/846980146/ashes-the-movie?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/846980146/ashes-the-movie/rewards'}",385.0,"Prescott, AZ",22,60
1,film & video/documentary,GB,1523609000,GBP,False,100000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1523609000/around-the-world-in-80-cars?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1523609000/around-the-world-in-80-cars/rewards'}",67.5699415,"Swindon, UK",23,60
2,film & video,SG,247079708,SGD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/247079708/7-bullets-feature-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/247079708/7-bullets-feature-film/rewards'}",37.3899985,"Singapore, Singapore",21,60
1,film & video/family,US,631245968,USD,False,2000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/631245968/build-your-own-lego-channel?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/631245968/build-your-own-lego-channel/rewards'}",101.0,"Tampa, FL",19,44
0,film & video/thrillers,US,967773619,USD,False,10000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/967773619/the-faith-project?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/967773619/the-faith-project/rewards'}",0.0,"Indianapolis, IN",25,45
20,film & video,US,743151495,USD,False,8000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/743151495/3rd-street?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/743151495/3rd-street/rewards'}",961.0,"Los Angeles, CA",20,60
29,film & video/drama,US,1154551997,USD,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1154551997/the-good-fight-short-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1154551997/the-good-fight-short-film/rewards'}",1700.0,"Bowling Green, KY",15,60
1,film & video/drama,US,732244248,USD,False,5500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/gangersshortfilm/back-in-black-hills-movie?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/gangersshortfilm/back-in-black-hills-movie/rewards'}",200.0,"Hazard, KY",23,60
12,film & video,US,1044898198,USD,False,1200.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/1044898198/preserving-a-native-american-language-through-folk?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1044898198/preserving-a-native-american-language-through-folk/rewards'}",474.0,"Hopi Indian Reservation, AZ",22,45
55,film & video/drama,US,576602941,USD,False,2500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/amandanguyen/from-the-wilderness?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/amandanguyen/from-the-wilderness/rewards'}",1963.66,"Santa Barbara, CA",21,60
6,film & video/fantasy,DE,1853116855,EUR,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1853116855/abendfullendes-fernsehen?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1853116855/abendfullendes-fernsehen/rewards'}",283.17632684,"Honolulu, HI",16,58
31,film & video/webseries,US,999739276,USD,False,2500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/guthrietaylor/doom-town-episode-two?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/guthrietaylor/doom-town-episode-two/rewards'}",685.0,"Portland, OR",5,55
1,film & video/webseries,MX,45781112,MXN,False,100000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/45781112/topvlog?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/45781112/topvlog/rewards'}",0.5215604,"Mexico City, Mexico",18,40
0,film & video/drama,GB,2144727746,GBP,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2144727746/the-fallout-a-british-grime-crime-drama-short?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2144727746/the-fallout-a-british-grime-crime-drama-short/rewards'}",0.0,"London, UK",21,40
0,film & video/music videos,US,548180769,USD,False,400.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/548180769/teo-video-productions?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/548180769/teo-video-productions/rewards'}",0.0,"St. Louis, MO",27,45
3,film & video/fantasy,DE,274931424,EUR,False,65000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/274931424/das-madchen-ohne-hande?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/274931424/das-madchen-ohne-hande/rewards'}",240.580086,"Recklinghausen, Germany",20,60
32,film & video/webseries,GB,759310120,GBP,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/nightisdaymovie/cops-and-monsters-uprising-webseries-pre-productio?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/nightisdaymovie/cops-and-monsters-uprising-webseries-pre-productio/rewards'}",2475.96952475,"Glasgow, UK",20,51
1,film & video/webseries,US,1451793132,USD,False,2500000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1451793132/the-hamata-kingdom-web-series?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1451793132/the-hamata-kingdom-web-series/rewards'}",25.0,"San Diego, CA",24,53
0,film & video/comedy,US,1862395835,USD,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1862395835/abnormal-kamal-robinson?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1862395835/abnormal-kamal-robinson/rewards'}",0.0,"New York, NY",20,60
24,film & video,FR,1587777449,EUR,False,30000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1587777449/pour-seul-horizon?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1587777449/pour-seul-horizon/rewards'}",2080.46383512,"France, France",22,60
133,film & video/television,US,1119147448,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/smartpenguin78/the-west-wing-weekend?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/smartpenguin78/the-west-wing-weekend/rewards'}",17325.0,"Bethesda, MD",24,60
0,film & video/shorts,GB,1895430972,GBP,False,30000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1895430972/e-motion-studio-apex-sin-industries?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1895430972/e-motion-studio-apex-sin-industries/rewards'}",0.0,"Oxford, UK",17,60
0,film & video/thrillers,IT,1332694285,EUR,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1332694285/broken-soul-iii-the-ascension?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1332694285/broken-soul-iii-the-ascension/rewards'}",0.0,"Italia, Italy",9,59
0,film & video/horror,US,521046800,USD,False,80000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/521046800/xenophobia-rated-r?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/521046800/xenophobia-rated-r/rewards'}",0.0,"Gatlinburg, TN",19,58
6,film & video/television,US,621354458,USD,False,15000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/621354458/the-emanuel-show?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/621354458/the-emanuel-show/rewards'}",335.0,"Detroit, MI",21,45
40,film & video/animation,MX,342046508,MXN,False,77000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/342046508/ombliguitos-yoga?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/342046508/ombliguitos-yoga/rewards'}",1799.9501280000002,"Colima, Mexico",21,47
0,film & video/festivals,MX,176934175,MXN,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/176934175/te-regalo-30-minutos?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/176934175/te-regalo-30-minutos/rewards'}",0.0,"Mexico City, Mexico",20,43
1,film & video/animation,FR,40488146,EUR,False,6000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/40488146/zoom-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/40488146/zoom-0/rewards'}",23.8721884,"Villeurbanne, France",19,59
7,film & video/documentary,US,177253711,USD,False,30000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/177253711/cascade-a-wildlife-documentary?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/177253711/cascade-a-wildlife-documentary/rewards'}",240.0,"San Diego, CA",19,59
2,film & video/narrative film,US,587377253,USD,False,7000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/587377253/noir?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/587377253/noir/rewards'}",20.0,"San Antonio, El Paso, TX",11,59
13,film & video/documentary,US,600948667,USD,False,500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/harrismylonas/documentary?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/harrismylonas/documentary/rewards'}",805.0,"Athens, Greece",12,59
12,film & video/television,US,484941843,USD,False,100000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/484941843/the-green-revolution-show-will-be-live-on-hbo?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/484941843/the-green-revolution-show-will-be-live-on-hbo/rewards'}",296.0,"Venice, Los Angeles, CA",23,49
0,film & video/documentary,CA,1232707685,CAD,False,45000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/1232707685/tomorrow-40-what-the-future-will-bring-and-how-to?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1232707685/tomorrow-40-what-the-future-will-bring-and-how-to/rewards'}",0.0,"Toronto, Canada",22,37
22,film & video/shorts,GB,802260882,GBP,False,500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/oaktreestudios/the-king-is-dead-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/oaktreestudios/the-king-is-dead-0/rewards'}",1480.68599952,"Twickenham, UK",17,45
32,film & video/documentary,US,2087307671,USD,False,7875.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2087307671/young-gifted-and-black-in-the-elca?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2087307671/young-gifted-and-black-in-the-elca/rewards'}",2763.0,"Philadelphia, PA",23,60
104,film & video/comedy,US,2060213413,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2060213413/unstuck-webseries?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2060213413/unstuck-webseries/rewards'}",8175.0,"Dallas, TX",18,60
5,film & video/experimental,MX,1153825626,MXN,False,14000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1153825626/miss-diabla?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1153825626/miss-diabla/rewards'}",137.9331975,"Guerrero, Mexico",22,59
214,film & video/documentary,US,26398221,USD,False,12800.0,False,True,live,"{'project': 'https://www.kickstarter.com/projects/26398221/baseball-and-civil-rights-the-other-boys-of-summer?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/26398221/baseball-and-civil-rights-the-other-boys-of-summer/rewards'}",19814.0,"Hoboken, NJ",21,31
1657,film & video/narrative film,FR,1335564388,EUR,False,10000.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/1335564388/paris-est-une-fete?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1335564388/paris-est-une-fete/rewards'}",75759.40411816,"Paris, France",11,50
0,film & video/thrillers,GB,2071560315,GBP,False,2500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2071560315/director-in-the-making?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2071560315/director-in-the-making/rewards'}",0.0,"Kent, UK",28,59
9,film & video/family,US,44434354,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/44434354/abu-urdu-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/44434354/abu-urdu-film/rewards'}",625.0,"Los Angeles, CA",22,59
4,film & video,US,778357490,USD,False,200.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/778357490/startup-for-a-youtube-cooking-channel?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/778357490/startup-for-a-youtube-cooking-channel/rewards'}",100.0,"Lorain, OH",27,35
1,film & video/experimental,US,1749831569,USD,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1749831569/ninja-eagle?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1749831569/ninja-eagle/rewards'}",5.0,"Brattleboro, VT",18,45
61,film & video/horror,US,2017955264,USD,False,50000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/ajoekellyfilm/clown-motel-a-horror-film-at-the-worlds-scariest-m?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/ajoekellyfilm/clown-motel-a-horror-film-at-the-worlds-scariest-m/rewards'}",24770.0,"Los Angeles, CA",21,50
14,film & video/documentary,US,229748910,USD,False,85000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/229748910/voyage-to-another-world-a-giant-screen-3d-imax-fil?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/229748910/voyage-to-another-world-a-giant-screen-3d-imax-fil/rewards'}",11569.0,"New York, NY",18,35
0,film & video/drama,US,729710338,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/729710338/differences?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/729710338/differences/rewards'}",0.0,"Chicago, IL",22,50
1,film & video/festivals,MX,1755785443,MXN,False,90000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1755785443/cecehachero-film-fest-3?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1755785443/cecehachero-film-fest-3/rewards'}",10.353482000000001,"Mexico City, Mexico",21,59
104,film & video/documentary,FR,219555750,EUR,False,8000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/219555750/reparer-la-terre-healing-the-earth-movie-52?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/219555750/reparer-la-terre-healing-the-earth-movie-52/rewards'}",6030.90481304,"Coulans-sur-Gée, France",21,59
4,film & video,CA,20147597,CAD,False,15000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/20147597/learning-chinese-from-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/20147597/learning-chinese-from-0/rewards'}",100.60977625,"Toronto, Canada",12,30
5,film & video/documentary,US,107847254,USD,False,850.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/107847254/fuck-it-lets-start-a-band-evugh-ohman-thesis-show?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/107847254/fuck-it-lets-start-a-band-evugh-ohman-thesis-show/rewards'}",201.0,"Kansas City, MO",20,31
0,film & video/shorts,NZ,1884302596,NZD,False,2130.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1884302596/dance-culture-inclusive?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1884302596/dance-culture-inclusive/rewards'}",0.0,"Auckland, NZ",24,58
0,film & video/narrative film,US,900117272,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/ajourneythroughpines/live-is-she-live-or-learning-to-live?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/ajourneythroughpines/live-is-she-live-or-learning-to-live/rewards'}",0.0,"Brandon, MS",18,59
33,film & video/movie theaters,US,1358085566,USD,False,1600.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1358085566/south-street-cinema?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1358085566/south-street-cinema/rewards'}",2370.0,"Philadelphia, PA",19,42
17,film & video/documentary,US,1006949690,USD,False,1000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/purplehazefilm/purple-haze-a-conservation-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/purplehazefilm/purple-haze-a-conservation-film/rewards'}",1000.0,"Columbia, SC",20,30
712,film & video/documentary,US,420606009,USD,False,100000.0,False,True,live,"{'project': 'https://www.kickstarter.com/projects/420606009/first-to-the-moon-the-journey-of-apollo-8?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/420606009/first-to-the-moon-the-journey-of-apollo-8/rewards'}",61623.53,"Chico, CA",21,30
1,film & video/horror,DE,767680289,EUR,False,10000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/datcaptain/ouroboros-2?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/datcaptain/ouroboros-2/rewards'}",1.22102806,"München, Germany",12,30
146,film & video/webseries,US,1284908761,USD,False,12000.0,False,True,live,"{'project': 'https://www.kickstarter.com/projects/1284908761/dark-justice-racism-cops-and-comedy-season-3?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1284908761/dark-justice-racism-cops-and-comedy-season-3/rewards'}",12280.0,"New York, NY",18,30
0,film & video/webseries,NL,452562688,EUR,False,3000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/452562688/the-dutch-car-show?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/452562688/the-dutch-car-show/rewards'}",0.0,"Utrecht, Netherlands",12,30
5,film & video/documentary,US,1533643906,USD,False,5560.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/thepromissorynote/the-promissory-note-project?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/thepromissorynote/the-promissory-note-project/rewards'}",226.0,"Chandler, AZ",19,44
1,film & video/documentary,US,1041516775,USD,False,8500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1041516775/the-coconut-telegraph?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1041516775/the-coconut-telegraph/rewards'}",1000.0,"Wichita, KS",19,35
0,film & video/animation,AU,1936225702,AUD,False,35000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/1936225702/the-adventures-of-hubblybubly?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1936225702/the-adventures-of-hubblybubly/rewards'}",0.0,"Melbourne, AU",18,30
10,film & video/documentary,US,486720262,USD,False,2500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/486720262/minibike-world-record-attempts-and-video-for-2018?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/486720262/minibike-world-record-attempts-and-video-for-2018/rewards'}",244.0,"Portland, OR",22,45
0,film & video/narrative film,US,701713491,USD,False,6000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/701713491/pwc-worx-get-fixed?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/701713491/pwc-worx-get-fixed/rewards'}",0.0,"Fort Myers, FL",18,30
