backers_count,category,country,creator,currency,disable_communication,goal,is_starrable,staff_pick,state,usd_pledged,location,blurb_length,duration
8,53,9,590508804,5,0,-0.03537755098322306,1,0,live,89.79267712,7256,0.7510815828790086,-0.2839224715204801
10,57,9,1089785564,5,0,-0.026090941867613588,1,0,live,1104.16932646,7256,1.1638125788318172,-0.2839224715204801
0,65,17,1806978793,9,0,-0.0353688295959001,1,0,live,0.0,12905,0.957447080855413,1.9170406860282208
654,57,21,991519400,13,0,-0.01701464542630383,1,0,live,26167.04,7307,1.1638125788318172,-0.6769516067970338
22,69,15,249519380,8,0,-0.0360173670500124,1,0,live,646.08386436,10343,0.7510815828790086,-0.6769516067970338
68,53,21,1810064877,13,0,-0.034389674008393975,1,1,live,5217.0,571,-1.1062078989086301,-0.4411341256311016
77,70,21,769690396,13,0,-0.029425380127796788,1,0,live,11641.0,10925,0.33835058692620007,-0.2839224715204801
3,69,12,755304257,4,0,-0.0369384329816331,1,0,live,134.858625,7779,-0.48711140497941713,-0.2839224715204801
1,57,16,378805288,4,0,-0.03256056569711215,1,0,live,37.2643032,275,0.33835058692620007,2.0742523401388424
0,63,21,1913376431,13,0,-0.029425380127796788,1,0,live,0.0,2334,-2.7571318827198645,-0.20531664446516937
0,72,1,1614295436,0,0,-0.0357005954988606,1,0,live,0.0,7914,-1.3125733968850344,2.0742523401388424
6,58,21,835445981,13,0,-0.016187263112870966,1,0,live,550.0,11468,0.5447160849026044,0.18771249081138436
2,53,21,2062652978,13,0,-0.0360444386352597,1,0,live,11.0,9303,0.5447160849026044,-0.2839224715204801
0,53,21,506022423,13,0,-0.03687182094869256,1,0,live,0.0,7307,0.7510815828790086,-0.2839224715204801
0,53,21,211404618,13,0,-0.036623606254662704,1,0,live,0.0,3016,0.5447160849026044,2.0742523401388424
2,56,21,1388049716,13,0,-0.0360444386352597,1,0,live,30.0,9943,-1.1062078989086301,-0.2839224715204801
0,70,21,910171668,13,0,-0.03356229169496111,1,0,live,0.0,11022,0.5447160849026044,-0.20531664446516937
16,69,21,1750371148,13,0,-0.026943233187498198,1,0,live,2090.0,7307,1.7829090727610302,1.3667998966410455
237,63,21,1447981057,13,0,-0.02115155699346815,1,0,live,32166.0,2506,0.33835058692620007,-0.2839224715204801
0,68,2,2122700627,4,0,7.6083054249359,1,0,live,0.0,8801,0.33835058692620007,-0.2839224715204801
2,53,21,2044886578,13,0,0.08640814375280415,1,0,live,106.0,5896,0.33835058692620007,2.0742523401388424
12,53,7,925140708,4,0,-0.037236418339545115,1,0,live,518.442557595,7220,-0.48711140497941713,-1.0699807420735876
3,68,21,1046850594,13,0,-0.034389674008393975,1,0,live,120.0,2232,0.7510815828790086,-0.2839224715204801
3,58,9,2128235717,5,0,-0.037230554218169405,1,0,live,66.55479791,7256,-0.28074590700301283,-0.9127690879629661
2,56,21,1713771156,13,0,-0.02528846856063247,1,0,live,2.0,4986,0.33835058692620007,1.209588242530424
19,63,21,1760972717,13,0,-0.03397598285167754,1,0,live,1451.0,7307,0.957447080855413,1.83843485897291
1,57,21,1026056228,13,0,-0.02115155699346815,1,0,live,1.0,11041,-0.07438040902660854,-0.2839224715204801
22,53,21,934972051,13,0,-0.029425380127796788,1,0,live,2390.0,7307,-0.07438040902660854,-0.3625282985757909
2,62,21,378777718,13,0,-0.03480336516511041,1,0,live,30.0,1032,0.5447160849026044,-0.2839224715204801
0,53,21,1884516349,13,0,0.3759919534543065,1,0,live,0.0,3016,0.33835058692620007,-0.2839224715204801
17,56,21,1687216808,13,0,0.23120004860355534,1,0,live,3686.0,9182,-2.344400886767056,0.6593474531432488
2,72,21,694824348,13,0,-0.03356229169496111,1,0,live,110.0,10507,0.33835058692620007,-0.2839224715204801
12,53,7,160645448,4,0,-0.03430544716320309,1,0,live,503.40262725,11110,-0.07438040902660854,-0.2839224715204801
60,62,21,1437128132,13,0,-0.030666453597946085,1,0,live,5910.0,1858,-0.6934769029558214,-0.2839224715204801
19,58,3,365029729,1,0,-0.028295261405883416,1,0,live,2723.7559448,9386,-0.28074590700301283,-0.048104990354547884
22,69,9,1366121821,5,0,-0.02598297716322489,1,0,live,2298.26461719,7256,-0.07438040902660854,-0.5983457797417231
12,56,1,1707566829,0,0,-0.0373637205137352,1,0,live,316.2704103000001,12428,1.1638125788318172,-0.9913749150182769
2,56,21,477104832,13,0,-0.03745098856809557,1,0,live,34.0,7961,0.5447160849026044,2.0742523401388424
548,53,21,1293433919,13,0,0.08640814375280415,1,1,live,97937.0,7307,0.7510815828790086,-0.20531664446516937
27,70,21,610932158,13,0,-0.035630747478543265,1,0,live,1450.0,3225,1.1638125788318172,-0.2839224715204801
25,57,21,635749436,13,0,-0.03356229169496111,1,0,live,940.0,4871,-1.5189388948614386,2.0742523401388424
11,72,21,583737072,13,0,-0.0360444386352597,1,0,live,550.0,522,0.5447160849026044,0.8165591072538704
33,69,21,1253969313,13,0,-0.02528846856063247,1,0,live,6692.0,7307,0.7510815828790086,0.8165591072538704
18,69,9,862645774,5,0,-0.037348272554537446,1,0,live,424.145769,4719,0.7510815828790086,-1.0699807420735876
17,57,21,214730866,13,0,-0.0360444386352597,1,0,live,1892.0,8170,0.5447160849026044,-0.2839224715204801
80,69,21,1595234629,13,0,-0.034389674008393975,1,0,live,6800.0,5816,-0.48711140497941713,-1.0699807420735876
23,63,3,1795452581,1,0,-0.03601992793065364,1,0,live,914.14282976,13187,0.33835058692620007,2.0742523401388424
1,55,21,989466793,13,0,-0.029425380127796788,1,0,live,10.0,12941,0.7510815828790086,-0.2839224715204801
21,69,15,2110893482,8,0,-0.035102482537161375,1,0,live,687.218336,7996,-0.6934769029558214,-0.9913749150182769
12,55,21,2115059665,13,0,-0.03356229169496111,1,0,live,1558.0,13498,0.5447160849026044,2.0742523401388424
4,58,15,1397264325,8,0,-0.03366980903373293,1,0,live,227.269056,7996,0.957447080855413,-0.2839224715204801
1,58,9,95024642,5,0,-0.03746487874014742,1,0,live,16.99271436,7176,0.957447080855413,2.0742523401388424
9,68,21,217844184,13,0,-0.03749235768376721,1,0,live,485.0,2506,0.7510815828790086,2.0742523401388424
0,58,21,828120111,13,0,-0.02528846856063247,1,0,live,0.0,8801,1.9892745707374344,-0.2839224715204801
19,53,21,1958232339,13,0,-0.0360444386352597,1,0,live,565.0,11199,-2.344400886767056,-1.0699807420735876
9,66,16,530779293,4,0,-0.027464085991329913,1,0,live,1892.6836083,13321,-1.3125733968850344,-0.2839224715204801
16,69,9,792008254,5,0,-0.03692549384500881,1,0,live,850.8833880000002,7256,0.33835058692620007,-0.20531664446516937
2,57,10,989241534,6,0,0.05753088596372138,1,0,live,1023.09376,5680,-2.7571318827198645,1.6812232048622886
0,57,9,961837934,5,0,-0.03189057400449314,1,0,live,0.0,7256,0.33835058692620007,0.4235299719773166
7,53,21,1769506761,13,0,-0.025453945023319043,1,0,live,630.0,6185,0.7510815828790086,2.0742523401388424
21,53,9,1472061588,5,0,-0.035956614484835746,1,0,live,3089.0156,1380,0.13198508894979574,-0.20531664446516937
106,57,21,480515397,13,0,-0.02115155699346815,1,1,live,9904.77,7307,0.33835058692620007,-0.20531664446516937
17,69,15,171788277,8,0,-0.03501513068965722,1,0,live,435.243858,7996,0.13198508894979574,-0.8341632609076554
0,59,21,1653116719,13,0,-0.03687182094869256,1,0,live,0.0,2334,-0.6934769029558214,-0.2839224715204801
115,72,21,1684437357,13,0,-0.02735692434421463,1,1,live,8795.0,1582,0.33835058692620007,-0.2839224715204801
10,72,21,783558097,13,0,-0.03356229169496111,1,0,live,515.0,536,0.13198508894979574,-0.2839224715204801
0,58,9,1593515557,5,0,-0.036997341846949465,1,0,live,0.0,12341,0.33835058692620007,-0.2839224715204801
11,66,21,714287041,13,0,-0.037285512105408994,1,0,live,635.0,9864,0.13198508894979574,-0.2839224715204801
39,69,21,965435903,13,0,-0.03620991509794627,1,0,live,2076.0,1858,-1.7253043928378429,0.18771249081138436
1,53,21,1956690622,13,0,-0.03753372679943885,1,0,live,110.0,10663,0.13198508894979574,-0.2839224715204801
41,72,21,1147790851,13,0,-0.03480336516511041,1,0,live,3841.0,8801,-1.1062078989086301,-0.2839224715204801
0,53,21,1773309041,13,0,-0.03687182094869256,1,0,live,0.0,5562,-0.07438040902660854,2.0742523401388424
116,53,9,649818105,5,0,-0.020273315489228567,1,0,live,664.86848496,4934,0.7510815828790086,1.2881940695857348
118,57,1,833001869,0,0,-0.036363726975849255,1,0,live,7495.87194792,78,0.7510815828790086,-0.4411341256311016
2,53,21,1193686043,13,0,-0.032073003530781956,1,0,live,200.0,5009,-0.48711140497941713,-0.2839224715204801
52,57,21,302187380,13,0,-0.028597997814363927,1,0,live,3646.0,7307,-0.6934769029558214,-0.9127690879629661
1438,55,21,325175510,13,0,0.011943735543846402,1,1,live,110263.73,7307,0.33835058692620007,-0.2839224715204801
19,53,21,1582496726,13,0,-0.012877733859139514,1,0,live,1314.99,9577,0.7510815828790086,-0.3625282985757909
90,66,21,755477564,13,0,-0.024461086247199608,1,0,live,6710.0,7307,0.13198508894979574,-0.2839224715204801
3,81,21,771448244,13,0,-0.03149383591137895,1,0,live,100.0,2589,-0.28074590700301283,2.0742523401388424
0,77,21,2046632819,13,0,-0.029425380127796788,1,0,live,0.0,7552,-1.1062078989086301,2.0742523401388424
16,85,21,1272440194,13,0,-0.023633703933766743,1,0,live,1090.0,9786,0.33835058692620007,1.83843485897291
67,83,21,1971439857,13,0,-0.03356229169496111,1,0,live,2835.0,11101,-1.3125733968850344,1.9956465130835315
10,73,21,1677536385,13,0,-0.03320486253555811,1,0,live,1280.0,8208,0.33835058692620007,2.0742523401388424
0,81,21,43416123,13,0,-0.029425380127796788,1,0,live,0.0,12998,1.3701780768082215,1.9170406860282208
2,75,21,794077523,13,0,0.045039028081160955,1,0,live,51.0,9943,0.13198508894979574,2.0742523401388424
10,77,21,817473927,13,0,-0.02115155699346815,1,0,live,665.0,11271,-0.8998424009322258,1.6026173778069779
10,77,21,973464920,13,0,-0.03356229169496111,1,0,live,1000.0,13888,0.13198508894979574,2.0742523401388424
1,80,21,1677694760,13,0,0.02021755867817504,1,0,live,45.0,7881,0.33835058692620007,2.0742523401388424
28,80,21,666172477,13,0,-0.03521705632182684,1,0,live,3015.5,3191,0.13198508894979574,2.0742523401388424
13,82,21,2587752,13,0,-0.02528846856063247,0,0,live,1851.0,1485,1.1638125788318172,2.0742523401388424
2,82,21,629192548,13,0,-0.033396815232274536,1,0,live,55.0,1082,0.957447080855413,2.0742523401388424
1,80,21,901372698,13,0,-0.03314860053824468,1,0,live,1.0,4978,1.1638125788318172,1.83843485897291
3,81,21,943786914,13,0,0.003669912409517764,1,0,live,130.0,8347,-1.1062078989086301,2.0742523401388424
1,82,21,2071004384,13,0,0.011943735543846402,1,0,live,1.0,8132,-0.48711140497941713,2.0742523401388424
2,85,21,1096751093,13,0,-0.03190752706809538,1,0,live,30.0,3970,-1.1062078989086301,2.0742523401388424
2,80,12,992019380,4,0,-0.01281522533220524,1,0,live,127.52033094,9398,-2.344400886767056,2.0742523401388424
0,81,21,235091314,13,0,-0.03356229169496111,1,0,live,0.0,3016,1.3701780768082215,0.8951649343091811
26,81,21,980098809,13,0,-0.01701464542630383,1,0,live,1900.0,802,0.5447160849026044,0.8951649343091811
1,82,21,76733021,13,0,-0.03356229169496111,1,0,live,5.0,13604,-0.48711140497941713,2.0742523401388424
0,80,21,852975436,13,0,0.003669912409517764,1,0,live,0.0,6145,-0.07438040902660854,2.0742523401388424
75,82,21,1809844610,13,0,-0.015359880799438104,1,0,live,17665.0,1858,0.13198508894979574,1.6026173778069779
2,79,21,200593182,13,0,-0.03480336516511041,1,0,live,69.0,5779,0.5447160849026044,2.0742523401388424
2,82,21,1579726979,13,0,-0.012877733859139514,1,0,live,50.0,4563,-0.6934769029558214,1.9956465130835315
90,76,15,644669407,8,0,-0.02270819945594578,1,1,live,10426.21521105,2607,0.33835058692620007,1.9956465130835315
1,81,21,200545504,13,0,0.011943735543846402,1,0,live,1.0,3440,0.13198508894979574,1.9956465130835315
1,77,21,725591333,13,0,-0.03687182094869256,1,0,live,10.0,108,1.576543574784626,1.9956465130835315
3,82,21,1617910928,13,0,-0.027770615500931062,1,0,live,125.0,141,-0.48711140497941713,1.9956465130835315
64,76,1,1796535169,0,0,-0.03704775138690936,1,0,live,1988.88399,78,-0.48711140497941713,0.5021357990326274
80,77,21,1578582953,13,0,-0.008740822291975193,1,0,live,6768.0,2990,0.957447080855413,1.4454057236963562
1,77,12,426358299,4,0,-0.030786203999341413,1,0,live,65.6485181,4277,0.5447160849026044,0.5021357990326274
38,73,21,561007578,13,0,-0.01701464542630383,1,0,live,1960.0,12584,-0.48711140497941713,0.5021357990326274
1,80,21,836988981,13,0,0.02435447024533936,1,0,live,50.0,13591,1.3701780768082215,1.9956465130835315
1,82,21,1460098855,13,0,-0.035630747478543265,1,0,live,15.0,11022,-0.07438040902660854,1.9956465130835315
2,84,21,783528902,13,0,-0.02528846856063247,1,0,live,35.0,9791,-1.7253043928378429,2.0742523401388424
351,80,21,1030534846,13,0,-0.037161404758394065,0,1,live,22070.0,13274,-0.6934769029558214,-0.2839224715204801
1,73,21,586525778,13,0,0.003669912409517764,1,0,live,20.0,2334,0.33835058692620007,1.9956465130835315
29,79,21,787317959,13,0,-0.030252762441229653,1,0,live,4130.0,390,-0.07438040902660854,-0.20531664446516937
2,77,8,203507786,4,0,-0.0023402075254019684,0,0,live,13.43130866,12073,0.5447160849026044,-0.2839224715204801
9,84,21,558299136,13,0,-0.02280632162033388,1,0,live,950.0,210,-1.1062078989086301,0.26631831786669513
174,73,16,534512374,4,0,0.003674453464249748,1,0,live,24715.578565172997,3724,0.33835058692620007,0.5021357990326274
14,83,21,1689914421,13,0,-0.034389674008393975,1,0,live,655.0,11995,1.1638125788318172,0.8951649343091811
3,82,21,1072118452,13,0,-0.004603910724810875,1,0,live,1160.0,8635,-2.1380353887906516,0.8951649343091811
0,77,11,1576712852,4,0,-0.034671862526049195,1,0,live,0.0,3404,-0.28074590700301283,1.9956465130835315
5,82,3,1880630564,1,0,-0.011137227272179813,1,0,live,208.6735976,12813,-0.07438040902660854,1.9956465130835315
2,80,21,2056278169,13,0,-0.029425380127796788,1,0,live,11.0,3122,0.33835058692620007,1.9956465130835315
0,79,21,1255765418,13,0,-0.02115155699346815,1,0,live,0.0,3016,0.7510815828790086,0.8951649343091811
49,80,21,1203962684,13,0,-0.032734909381528246,1,0,live,9200.0,10561,0.13198508894979574,-0.2839224715204801
3,80,21,1297474388,13,0,-0.032734909381528246,0,0,live,170.0,4851,0.957447080855413,-0.2839224715204801
0,73,9,1477286456,5,0,-0.009172752678100093,1,0,live,0.0,13521,-1.1062078989086301,1.9956465130835315
1,82,21,170136265,13,0,-0.01701464542630383,1,0,live,2.0,3929,-2.1380353887906516,0.8951649343091811
0,76,9,1045247978,5,0,-0.037470991657453226,0,0,live,0.0,14187,0.33835058692620007,-0.2839224715204801
16,73,9,736071856,5,0,-0.028570739075237325,1,0,live,435.80135752,11827,0.5447160849026044,0.8951649343091811
1,81,21,536551612,13,0,0.09054505531996845,1,0,live,10.0,6846,0.957447080855413,1.9956465130835315
10,83,21,1469564452,13,0,-0.017676551277050125,1,0,live,1011.0,5742,-0.07438040902660854,-0.12671081740985862
0,73,21,1292649126,13,0,-0.03356229169496111,0,0,live,0.0,7844,0.5447160849026044,-0.3625282985757909
0,73,15,1968071516,8,0,-0.03616808968092877,1,0,live,0.0,8275,0.5447160849026044,1.9956465130835315
3,77,21,86652111,13,0,-0.03356229169496111,0,0,live,135.0,8778,0.33835058692620007,-0.2839224715204801
15,82,1,1329924912,0,0,-0.0014405472856307416,0,0,live,1840.5802569,8311,0.13198508894979574,-0.2839224715204801
3,82,7,933120665,4,0,-0.021520907474386602,1,0,live,1527.6243375,7656,0.33835058692620007,-0.2839224715204801
7,82,21,83649310,13,0,-0.02983907128451322,1,0,live,2361.0,3191,-1.5189388948614386,-0.2839224715204801
9,80,21,489165451,13,0,-0.03521705632182684,1,0,live,1184.0,5280,-0.8998424009322258,-0.2839224715204801
0,82,7,1367163610,4,0,-0.025524117336134126,1,0,live,0.0,1787,-0.8998424009322258,-0.2839224715204801
5,82,21,1234371755,13,0,-0.02528846856063247,1,0,live,261.0,14159,-0.8998424009322258,0.8951649343091811
104,81,21,212997444,13,0,-0.012877733859139514,1,1,live,10683.0,10264,0.5447160849026044,0.8951649343091811
10,81,9,258039592,5,0,-0.026262456235470667,1,0,live,818.31024544,796,-2.1380353887906516,0.5021357990326274
1,79,21,1628160972,13,0,-0.029425380127796788,1,0,live,1.0,7271,0.957447080855413,-0.2839224715204801
29,83,18,2035037551,10,0,-0.01374068368346223,1,0,live,1636.071178,545,0.33835058692620007,-0.2839224715204801
1,81,8,33217813,4,0,-0.03212469763308116,1,0,live,24.500076,12838,0.5447160849026044,1.9956465130835315
1,82,21,762691461,13,0,0.003669912409517764,1,0,live,25.0,4033,1.576543574784626,-0.2839224715204801
20,80,21,584191095,13,0,-0.03624301039048359,1,0,live,798.0,13788,0.33835058692620007,1.9956465130835315
19,83,21,324671440,13,0,-0.012877733859139514,0,0,live,721.0,7582,-0.6934769029558214,-0.7555574338523446
40,73,12,1312158026,4,0,-0.022528806546854612,1,1,live,5790.32353593,297,-2.344400886767056,1.9956465130835315
0,73,16,833959018,4,0,-0.03668784348110737,1,0,live,0.0,3724,0.33835058692620007,0.10910666375607361
3,83,21,1909297819,13,0,-0.037285512105408994,1,0,live,190.0,14129,0.33835058692620007,1.9956465130835315
1,73,21,47975073,13,0,-0.026943233187498198,1,0,live,100.0,7307,0.33835058692620007,1.9956465130835315
3,73,21,1133368263,13,0,0.02435447024533936,1,0,live,135.0,7840,0.7510815828790086,-0.2839224715204801
7,83,21,780264882,13,0,-0.03314860053824468,1,0,live,350.0,8558,-0.48711140497941713,-0.2839224715204801
10,73,6,1493698957,3,0,-0.03729172245360127,0,0,live,230.65134730000003,5430,-0.6934769029558214,-0.6769516067970338
0,73,21,1352485415,13,0,-0.035630747478543265,1,0,live,0.0,6981,1.3701780768082215,1.9956465130835315
0,73,21,243523895,13,0,-0.035630747478543265,1,0,live,0.0,12974,-2.344400886767056,-0.2839224715204801
5,77,20,1281215807,12,0,-0.03581971442552668,1,0,live,156.74099823,11545,1.1638125788318172,-0.2839224715204801
1,73,21,1788322358,13,0,-0.01701464542630383,1,0,live,55.0,9682,0.5447160849026044,-0.2839224715204801
2,80,21,960454743,13,0,-0.01701464542630383,1,0,live,34.0,3016,0.7510815828790086,2.0742523401388424
0,82,16,1891403674,4,0,0.01301881543736323,1,0,live,0.0,10594,-0.6934769029558214,-0.2839224715204801
39,81,21,284164114,13,0,-0.028597997814363927,1,1,live,9267.0,7307,-0.6934769029558214,-0.6769516067970338
32,73,21,2063669008,13,0,-0.02528846856063247,1,0,live,2322.33,4292,0.7510815828790086,0.5021357990326274
6,80,21,2018558970,13,0,-0.02528846856063247,1,0,live,200.0,10145,-0.28074590700301283,-0.2839224715204801
3,81,21,744631011,13,0,-0.035630747478543265,1,0,live,190.0,13443,-0.07438040902660854,-0.048104990354547884
2,76,19,1545221595,11,0,-0.03512781527919113,1,0,live,118.098661,12196,1.1638125788318172,-0.2839224715204801
1,77,21,947230587,13,0,-0.037285512105408994,1,0,live,1.0,2340,0.33835058692620007,1.9956465130835315
17,73,21,2063598600,13,0,-0.02528846856063247,1,0,live,985.0,2035,0.33835058692620007,0.8951649343091811
24,77,21,1890176923,13,0,-0.031080144754662517,1,0,live,824.0,11019,0.33835058692620007,0.5021357990326274
2,73,21,117224118,13,0,-0.0360444386352597,1,0,live,115.0,5742,-0.28074590700301283,-0.2839224715204801
0,82,21,518368429,13,0,-0.0360444386352597,1,0,live,0.0,4785,-1.5189388948614386,-0.2839224715204801
0,81,21,2102807098,13,0,0.03676520494683232,1,0,live,0.0,13498,1.1638125788318172,-0.2839224715204801
5,82,21,710443696,13,0,-0.01701464542630383,1,0,live,160.0,12994,0.33835058692620007,-0.2839224715204801
2,73,2,822771026,4,0,-0.03203981273764111,1,0,live,130.58402175,924,0.13198508894979574,0.5021357990326274
33,82,21,1481847996,13,0,-0.03190752706809538,1,0,live,2460.0,11539,0.957447080855413,-0.2839224715204801
106,82,21,1452884270,13,0,-0.02115155699346815,1,0,live,12685.0,3471,0.5447160849026044,-0.048104990354547884
14,77,21,1140921163,13,0,-0.037285512105408994,1,0,live,321.0,2224,0.33835058692620007,0.030500836700762864
11,82,21,735005889,13,0,-0.029425380127796788,1,0,live,860.0,2612,1.1638125788318172,-0.2839224715204801
83,82,21,1038663072,13,0,-0.01701464542630383,1,1,live,12600.5,952,0.13198508894979574,-0.2839224715204801
17,83,21,343217844,13,0,0.01608064711101072,1,0,live,1681.0,11019,1.3701780768082215,-0.2839224715204801
0,81,21,211664032,13,0,0.12777725942444734,1,0,live,0.0,12492,-1.9316698908142473,2.0742523401388424
4,73,21,2094828941,13,0,-0.03687182094869256,1,0,live,138.0,694,-0.48711140497941713,-0.2839224715204801
302,83,21,154614800,13,0,-0.027770615500931062,1,1,live,15165.0,8132,-0.28074590700301283,-0.12671081740985862
45,77,21,225773515,13,0,-0.03480336516511041,1,0,live,5705.0,4867,0.5447160849026044,-0.2839224715204801
1,73,2,1883253148,4,0,-0.03718499779259174,1,0,live,1.24296945,1623,1.1638125788318172,2.0742523401388424
3,79,15,816289315,8,0,-0.03523679567810779,1,0,live,308.436576,3954,-0.6934769029558214,-0.2839224715204801
0,78,5,1746473134,4,0,-0.005839650359043106,1,0,live,0.0,275,-0.48711140497941713,-0.2839224715204801
0,73,21,1653115781,13,0,0.02435447024533936,1,0,live,0.0,10264,0.957447080855413,2.0742523401388424
49,82,21,862875723,13,0,-0.029425380127796788,1,1,live,4033.0,522,0.13198508894979574,-0.2839224715204801
5,73,5,1642121658,4,0,0.42534183965022776,1,0,live,486.27002385,4343,0.957447080855413,-0.2839224715204801
1,78,9,1537551059,5,0,-0.035334050944403166,1,0,live,14.2929833,11412,0.7510815828790086,-0.12671081740985862
0,73,9,639928383,5,0,-0.02587344167351414,1,0,live,0.0,6958,-3.169862878672673,2.0742523401388424
19,82,3,743346527,1,0,-0.03265791070129324,1,0,live,1611.8182656,7352,1.3701780768082215,-0.2839224715204801
53,83,21,783123759,13,0,-0.03372776815764768,1,1,live,4150.0,6197,0.957447080855413,-0.2839224715204801
0,81,21,1174851944,13,0,-0.016187263112870966,1,0,live,0.0,5742,-0.48711140497941713,0.5021357990326274
25,83,21,1114059112,13,0,-0.029425380127796788,1,0,live,3786.0,313,0.33835058692620007,-0.2839224715204801
0,73,9,2047754151,5,0,-0.03184109021267516,1,0,live,0.0,1688,0.7510815828790086,-0.2839224715204801
2,80,21,1060260609,13,0,-0.024848301169886188,1,0,live,30.0,560,0.33835058692620007,-1.0699807420735876
0,83,21,309955259,13,0,-0.01701464542630383,1,0,live,0.0,397,-0.48711140497941713,-0.2839224715204801
1,78,12,982324955,4,0,-0.03050032668865381,1,0,live,12.4296945,11180,0.7510815828790086,0.5021357990326274
6,77,21,45564768,13,0,-0.03521705632182684,1,0,live,80.0,1251,0.7510815828790086,-0.2839224715204801
46,82,21,1493517859,13,0,-0.03356229169496111,1,0,live,3420.0,7307,-0.07438040902660854,-1.1485865691288983
4,73,1,413838622,0,0,-0.034344375778223184,1,0,live,93.25922355,78,0.13198508894979574,-0.9127690879629661
2,81,21,2110156159,13,0,-0.02115155699346815,1,0,live,35.0,8006,-1.7253043928378429,1.9956465130835315
0,78,21,1711120574,13,0,-0.03749235768376721,1,0,live,0.0,9972,0.33835058692620007,-0.2839224715204801
2,76,21,108784175,13,0,-0.03480336516511041,1,0,live,55.0,8006,-0.07438040902660854,2.0742523401388424
7,83,21,936832163,13,0,-0.029425380127796788,1,0,live,280.0,11043,0.13198508894979574,-0.2839224715204801
40,73,9,2112472853,5,0,-0.008656056973963999,1,0,live,4698.111908,7256,0.33835058692620007,-0.2839224715204801
0,83,21,2132201145,13,0,0.003669912409517764,1,0,live,0.0,7159,-0.28074590700301283,-0.3625282985757909
31,77,21,1392139228,13,0,-0.028184306657647495,1,0,live,1514.0,1909,0.5447160849026044,-0.12671081740985862
1,77,3,147673113,1,0,-0.03434483551320564,1,0,live,16.2167728,12813,1.3701780768082215,-0.2839224715204801
1,82,21,2043197464,13,0,-0.019496792366602424,1,0,live,25.0,14032,-1.7253043928378429,-0.2839224715204801
2,82,21,1684532040,13,0,0.016908029424443586,1,0,live,55.0,7501,0.33835058692620007,2.0742523401388424
14,76,21,441119572,13,0,-0.03720277387406571,1,0,live,678.0,13285,-0.07438040902660854,0.10910666375607361
1,73,5,379662780,4,0,-0.03595320725827844,1,0,live,68.273282,5169,-2.344400886767056,2.0742523401388424
6,73,12,58388963,4,0,0.2704177385932253,1,0,live,1490.8402124000004,13223,0.957447080855413,1.9170406860282208
0,73,21,1110475050,13,0,-0.03687182094869256,1,0,live,0.0,5683,0.957447080855413,0.8165591072538704
0,81,21,1747194057,13,0,-0.0342241975457074,1,0,live,0.0,3093,0.5447160849026044,-0.2839224715204801
69,77,21,1324778764,13,0,-0.029425380127796788,1,0,live,11174.0,2641,0.7510815828790086,-0.2839224715204801
10,77,3,1908236878,1,0,-0.03435083291801191,1,0,live,465.39862325,13187,1.1638125788318172,0.10910666375607361
3,80,21,83093283,13,0,0.007806823976682083,1,0,live,135.0,8335,0.7510815828790086,-0.9913749150182769
0,81,21,453268891,13,0,-0.008740822291975193,1,0,live,0.0,9943,0.33835058692620007,-0.2839224715204801
40,77,21,1006023495,13,0,-0.008740822291975193,1,0,live,3825.0,6226,1.1638125788318172,-0.2839224715204801
92,73,21,1975983630,13,0,-0.03645812979197613,1,1,live,14401.0,6580,1.1638125788318172,0.8165591072538704
16,83,21,502552460,13,0,-0.03587896217257313,1,0,live,807.0,9040,0.5447160849026044,-0.2839224715204801
0,77,21,997436238,13,0,-0.029425380127796788,1,0,live,0.0,9438,0.33835058692620007,-0.2839224715204801
44,83,21,850221663,13,0,-0.03480336516511041,1,0,live,920.0,11276,1.3701780768082215,-0.2839224715204801
33,82,21,725279423,13,0,-0.029425380127796788,1,0,live,2737.0,8872,-0.6934769029558214,-0.2839224715204801
0,82,21,354004673,13,0,0.10709270158862573,1,0,live,0.0,7173,0.33835058692620007,-0.4411341256311016
1,85,21,428862401,13,0,-0.024461086247199608,1,0,live,5.0,7269,0.13198508894979574,-0.4411341256311016
6,73,21,2067233097,13,0,-0.02528846856063247,1,0,live,290.0,13530,-0.8998424009322258,-0.2839224715204801
3,80,5,976246847,4,0,-0.029477219733549633,1,0,live,88.19393723,1471,-0.6934769029558214,2.0742523401388424
29,73,21,2021584365,13,0,-0.01701464542630383,1,0,live,2830.0,6370,-0.48711140497941713,-0.2839224715204801
1,81,21,1631593842,13,0,-0.02528846856063247,1,0,live,5.0,10697,0.13198508894979574,-0.2839224715204801
3,80,6,487130952,3,0,-0.03645516614791281,1,0,live,59.24213020000001,5339,-0.07438040902660854,0.26631831786669513
32,73,21,212279798,13,0,-0.028597997814363927,1,0,live,8495.0,6252,0.7510815828790086,-0.2839224715204801
5,83,21,2049111284,13,0,-0.03749235768376721,1,0,live,21.0,13530,-0.48711140497941713,-0.2839224715204801
1,84,21,987888490,13,0,-0.03395529829384172,1,0,live,10.0,5902,0.7510815828790086,-0.2839224715204801
25,73,19,574401734,11,0,-0.03612391230557799,1,0,live,1168.13412113,5428,1.1638125788318172,-0.5197399526864124
13,73,9,1047452207,5,0,0.48993892444877163,1,0,live,928.23667565,9172,-1.5189388948614386,2.0742523401388424
12,81,21,932228988,13,0,0.0003173592754877996,1,0,live,500.0,7307,-1.3125733968850344,2.0742523401388424
